FID,Lat,Lng,Score,Q1,Q2,Q3,Q4,Q5,ashcan,awning,bicycle,booth,bridge,building,bulletin board,car,ceiling,chair,column,earth,fence,fountain,grass,lamp,minibike,mountain,person,pier,plant,railing,road,sculpture,sidewalk,signboard,sky,skyscraper,streetlight,tree,van,wall,water,windowpane
6134,47.611142,-122.331397,3.387898046,1,3.767842869,2.121201556,2.521596294,2.883022774,0,0,0,0,0,0,0,0,0.351969,0,0,0,0,0,0,3.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404078,0,0
6135,47.611437,-122.331667,2.928509969,1,3.198013018,2.616184308,2.019225515,2.883022774,0,0,0,0,0,0,0,0,0.230402,0,0,0,0,0,0,8.00E-06,0,0,0,0,0,0.001562,0,0,0,0,0,0,0,0,0,0.616574,0,0
6136,47.636324,-122.317978,7.552806954,1,5.47105173,6.007658839,5.938472938,5.276483782,0,0,0,0,0,0.008664,0,0.025379,0,0,0,0,0,0,0.003188,0,0,0,0,0,0.129723,0,0.202043,0,0.039301,0,0.214477,0,0.000727,0.26577,0,0.031652,0,0
6137,47.636724,-122.317975,8.302347754,1,6.600433939,6.259775459,5.599865536,5.642037612,0,0,0,0,0,0.023648,0,0.112418,0,0,0,0.115738,0,0,0.001273,0,0,0,0,0,0.04309,0,0.20525,0,0,0,0.165441,0,0,0.324727,0,0,0,0
6138,47.617253,-122.335221,7.305759873,1,6.445129611,6.155517944,6.123748099,6.078329883,0,0,0,0,0,0.444637,0,0.110715,0,0,0,0,0,0,0.001145,0,0,0,0,0,0.026121,0,0.220781,0,0.054746,0.010762,0.060742,0,0,0.06357,0,0.006781,0,0
6139,47.617457,-122.335566,6.530507214,1,6.964142971,6.584651484,5.910380136,5.595022429,0,0,0,0,0,0.374121,0,0,0,0,0,0.005812,0,0,0.073723,0,0,0,0.013297,0,0.104074,0,0.11227,0,0.093965,0.001527,0.056336,0,0,0.161219,0,0.003523,0,0
614,47.615264,-122.316854,6.691848157,1,5.441932168,5.141000141,5.642678457,6.202553485,0,0,0,0,0,0.11034,0,0.039363,0,0,0,0,0,0,0,0,0,0,0.000703,0,0.000543,0,0.40875,0,0.015023,0.001992,0.21873,0,0.000453,0.196445,0,0,0,0
6140,47.61766,-122.33591,6.019574989,1,7.644170378,5.95046914,7.031960956,6.350284679,0,3.90E-05,0,0,0,0.461406,0,0.000738,0,0,0,0,0,0,0.039402,0,0,0,0.002102,0,0.106918,0,0.13557,0.009988,0.115215,0,0.075484,0,0,0.032445,0,0,0,0
6141,47.61414,-122.343838,6.762452289,1,6.18705036,6.731223482,5.368930452,5.823628364,0,0,0,0,0,0.255563,0,0.024895,0,0,0,0,0,0,0,0,0,0,0,0,0.003973,0,0.375273,0,0.035484,0.003031,0.105816,0,5.50E-05,0.195871,0,0,0,0
6142,47.614343,-122.344182,6.45460415,1,6.541052872,6.89644119,5.954921309,5.31465666,0,0,0,0,0,0.290852,0,0.006988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405211,0,0.034688,0,0.082391,0,0,0.179871,0,0,0,0
6143,47.614547,-122.344527,7.207409857,1,5.440790225,5.988702091,5.630894049,6.666451001,0,0,0,0,0,0.115,0,0.010582,0,0,0,0,0.001668,0,0,0,0,0,0,0,0,0,0.299742,0,0.023555,0,0.129816,0,0,0.265078,0,0.001543,0,0.021133
6144,47.652385,-122.337497,5.885768061,1,4.604887519,4.944757959,4.977080785,5.880995514,0,0,0,0,0,0.060121,0,0.17582,0,0,0,0.066172,0,0,0.000379,0,0,0.009012,0,0,0.018605,0,0.171957,0,0,0,0.341469,0,0.001934,0.14225,0,0.001906,0,0
6145,47.652785,-122.337493,7.536698048,1,6.414297134,5.715645496,6.007150478,5.438664596,0,0,0,0,0,0.035055,0,0.065293,0,0,0,0.001121,0,0,0.130438,0,0,0,0,0,0.004312,0,0.245941,0,0,0,0.196949,0,0,0.308074,0,0.001973,0,0
6146,47.599641,-122.331575,5.978843241,1,3.484069887,4.40790548,4.436886936,4.732358523,0,0,0,0,0,0.290566,0,0.05366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421512,0,0.00032,0.010016,0.212617,0,0.004402,0.000297,0,0,0,0
6147,47.632725,-122.36236,7.841674459,1,6.704921777,5.859597457,4.940187092,5.898248792,0,0,0,0,0,0.055543,0,0.176672,0,0,0,0,0.005953,0,0.05784,0,0,0,0,0,0.002891,0,0.175707,0,0.011688,0,0.22709,0,0,0.275652,0,0.010965,0,0
6148,47.633125,-122.362355,8.619939327,1,7.157702409,6.952813826,6.329977268,6.419082126,0,0,0,0,0,0.028309,0,0.1325,0,0,0,0.004227,0.000102,0,0.021656,0,0,0,0,0,0.074785,0,0.22068,0,0.001758,0,0.004336,0,0,0.511648,0,0,0,0
6149,47.615229,-122.32173,7.267835622,1,7.335274637,5.644705123,5.323310572,5.471661491,0,0,1.20E-05,0,0,0.303023,0,0.004633,0,0,0,0,0,0,0,0,0,0,0.004172,0,0,0,0.299148,0,0.088156,0,0.160836,0,0.001773,0.131371,0,0.006832,0,0
615,47.615664,-122.316861,5.472897256,1,3.703894028,3.756662925,4.213125803,4.8751294,0,0,0,0,0,0.251254,0,0.04025,0,0,0,0,0,0,0,0,0,0,0.001316,0,0.001047,0,0.37643,0,0.01948,0.001164,0.273348,0,3.90E-05,0.010277,0,0.007562,0,0.006777
6150,47.615232,-122.32133,8.063976858,1,5.860454494,5.756298759,5.867818502,6.527993444,0,0,0,0,0,0.174578,0,0.035996,0,0,0,0,0,0,0,0,0,0,8.00E-06,0,0,0,0.270145,0,0.095391,0.002926,0.127758,0,0,0.291844,0,0.000438,0,0
6151,47.628668,-122.321921,6.327386974,1,4.623158616,5.070416308,6.828509231,5.595453761,0.017809,0,0,0,0,0.088285,0,0.008113,0,0,0,0.000566,0,0,0.00098,0,0,0,0,0,0.007121,0,0.286441,0,0.047938,0,0.235219,0,0,0.203309,0,0.098934,0,0
6152,47.624667,-122.319883,8.910684693,1,6.785999772,7.177782869,6.343620437,6.276095583,0,0,0,0,0,0.02893,0,0.013645,0,0,0,0.061926,0,0,0,0,0,0.000281,0,0,0.016887,0,0.265504,0,0.073434,7.80E-05,0.021645,0,0,0.514773,0,0.002898,0,0
6153,47.625067,-122.319877,7.162731353,1,6.360054813,5.399636736,6.979831976,6.176457902,0,0,0,0,0,0.103262,0,0.099379,0,0,0,0.000711,4.30E-05,0,0.002297,0,0,0,0,0,0.044094,0,0.213207,0,0.073008,0,0.231523,0,0.00209,0.224098,0,0.004828,0,0
6154,47.584524,-122.30776,9.543889519,1,4.973164326,5.325049294,4.794234663,4.733005521,0,0,0,0,0,0.000406,0,0.004488,0,0,0,0.136141,0.039918,0,0.001816,0,0,0,0,0,0.000547,0,0.197188,0,0,0,0.280305,0,0,0.278996,0,0,0,0
6155,47.584523,-122.30736,4.060846555,1,3.865479045,3.621835876,4.575254831,3.958764665,0,0,0,0,0,0.045461,0,0.015773,0,0,0,0.003238,0.00468,0,0.219246,0,0,0,0,0,0.000289,0,0.212578,0,0,0.000195,0.347043,0,0,0.146926,0.003645,0,0,0
6156,47.658674,-122.3463,6.966922256,1,5.516729473,5.187287321,6.399014772,6.518935473,0.008438,0,0,0,0,0.128109,0,0.120656,0,0,0,0,0.002441,0,0.087051,0,0,0,0,0,0.03373,0,0.100172,0,0.100918,0,0.222223,0,0.003949,0.175273,0,0.005789,0,0
6157,47.632313,-122.36947,9.087865564,1,6.893342469,5.992514229,4.732060944,5.738871636,0,0,0,0,0,0.000496,0,0.062539,0,0,0,0.099961,0,0,0.00018,0,0,0,0,0,0.079148,0,0.159129,0,0,7.40E-05,0.198469,0,0,0.37259,0.007523,0,0,0
6158,47.632313,-122.36987,7.954032301,1,5.91012904,5.744332048,5.247548006,4.913733609,0,0,0,0,0,0.012125,0,0.000676,0,0,0,0.024672,0,0,0.044605,0,0,0,0,0,0.070879,0,0.229051,0,0.018609,0,0.224977,0,0,0.285918,0,0.001504,0,0
6159,47.632313,-122.37027,5.956346804,1,5.335160443,5.044585078,6.412585496,6.90821256,0,0,0,0,0,0.121074,0,0.100254,0,0,0,0,0,0,0.192234,0,0,0,0,0,0.015461,0,0.143094,0,0.000133,0,0.287074,0,5.50E-05,0.127832,0,3.50E-05,0,0
616,47.616064,-122.316867,6.118427457,1,3.484069887,4.177863154,4.458977849,4.971747757,0,0,0,0,0,0.312754,0,0.007781,0,0,0,0,0.001148,0,0,0,0,0,0,0,0,0,0.381652,0,0.021496,0.002461,0.227121,0,0,0.007301,0.038285,0,0,0
6160,47.654531,-122.359051,5.890627228,1,5.551558753,4.449501608,5.471477915,5.168650794,0,0,0,0,0,0.184977,0,0.09684,0,0,0,0.033742,0,0,0.034438,0,0,0,0,0,0.010887,0,0.236805,0,0.016207,0,0.320898,0,0,0.064754,0,0,0,0
6161,47.651137,-122.351329,7.47848164,1,6.562178828,6.151677366,5.705833325,5.921325052,0,0,0,0,0,0.064738,0,0.034863,0,0,0,0.005539,0,0,0.021988,0,4.70E-05,0,0.000848,0,0,0,0.343645,0,0.050156,0.003848,0.205246,0,0.001473,0.266293,0,0,0,0
6162,47.635955,-122.361377,8.907660531,1,7.223935138,6.519283769,5.702591645,6.392339544,0,0,0,0,0,0.019398,0,0.003445,0,0,0,0.005637,0.014484,0,0.105625,0,0,0,0,0,0.045395,0,0.261152,0,0.011078,0,0.025305,0,0,0.473707,0,0.023766,0,0
6163,47.635955,-122.361777,5.555602238,1,5.511019756,4.270375194,5.680263555,4.852700138,0.000465,0,0,0,0,0.002504,0,0,0,0,0,0.030535,0.006863,0,0.07823,0,0,0,0,0,0.002371,0.001008,0.279934,0,0,0.00452,0.313598,0,4.30E-05,0.205105,0,0.031152,0,0
6164,47.604708,-122.330112,7.06907885,1,6.197327852,6.034109826,6.144065888,5.596747757,0,0,0,0,0,0.25341,0,0,0,0,0,0,0,0,0.007043,0,0,0,0,0,0.057109,0,0.298707,0,0.055094,0,0.113828,0,3.50E-05,0.179965,0,0.034809,0,0
6165,47.657954,-122.332196,8.037284636,1,6.374329108,5.697969276,5.298944818,5.454408213,0,0,0,0,0,0.016527,0,0.104004,0,0,0,0.012301,0,0,0.020949,0,0,0,0,0,0.04677,0,0.276875,0,0,0,0.207906,0,0,0.285355,0,0,0,0
6166,47.657952,-122.331796,6.371305556,1,6.361196757,5.974773706,5.830740904,5.445350242,0,0,0,0,0,0.018215,0,0.004863,0,0,0,0,0,0,0.138324,0,0,0,0,0,0.000527,0,0.309578,0,0,0,0.227062,0,0,0.285223,0.002723,0,0,0
6167,47.65199,-122.338296,5.031264615,1,4.745917552,4.11922306,5.150359902,4.426759834,0,0,0,0,0,0.027402,0,0.12477,0,0,0,0.006203,0,0,0.030656,0,0,0,0,0,0.057117,0,0.203453,0,0.039113,0,0.373375,0,0.00109,0.131617,0,0,0,0
6168,47.651987,-122.337896,4.203927716,1,3.993376727,3.685535203,5.281543492,5.162827812,0,0,0,0,0,0.03068,0,0.150379,0,0,0,0.002078,0,0,0.002773,0,0,9.40E-05,0,0,0.03141,0,0.272203,0,0.000801,0,0.383727,0,0,0.073023,0,0.005375,0,0
6169,47.584515,-122.30515,4.58275951,1,4.099006509,4.482987605,4.412162836,4.469246032,0,0,0,0,0,0.196293,0,0.000805,0,0,0,0.108875,0.013027,0,0,0,0,0,0,0,0,0,0.281996,0,0.000375,0,0.361164,0,0.00018,0.029855,0,0,0,0
617,47.623209,-122.338446,6.342151889,1,6.574169236,5.939985991,5.616379028,5.775966184,0.000215,0,0,0,0,0.349715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382309,0,0.051457,0.007754,0.08034,0,0.000309,0.126207,0,0,0,0
6170,47.617928,-122.349515,6.775456382,1,4.811579308,5.406150422,5.955643202,5.598688751,0,0,0,0,0,0.050195,0,0.064387,0,0,0,0.014348,0.003125,0,0.023434,0,0,0,0,0,0.013055,0,0.333469,0,0.00398,0,0.259992,0,0,0.228453,0,0.004141,0,0
6171,47.618172,-122.349199,6.397081239,1,5.618933425,4.753540881,5.02864717,6.072506901,0,0,0,0,0,0.163312,0,0.06702,0,0,0,0,0,0,0.001723,0,0,0,0,0,0.003551,0,0.32468,0,0.048344,0,0.246312,0,0.00107,0.143988,0,0,0,0
6172,47.624832,-122.309993,8.358778672,1,5.814205778,5.479748759,6.033206869,6.175810904,0,0,0,0,0,0.124066,0,0.197547,0,0,0,0.048496,0,0,0.040207,0,0,0,0,0,0.026234,0,0.164281,0,0,0.00016,0.143789,0,0,0.254984,0,0,0,0
6173,47.639596,-122.356912,6.18302884,1,5.177572228,4.783420365,5.766507018,4.458031401,0,0,0,0,0,0.102207,0,0.01418,0,0,0,0,0,0,0,0,0,0,0,0,0.008785,0,0.364488,0,0.04932,0.016379,0.285207,0,0,0.145832,0.009895,0.000508,0,0
6174,47.639596,-122.356512,5.182555681,1,4.211487952,4.170622649,4.551338943,5.519755003,0,0,0,0,0,0.127578,0,0.055172,0,0,0,0,0.004359,0,5.90E-05,0,0,0,0,0,0.003457,0,0.360832,0,0.016121,6.20E-05,0.336367,0,0.000598,0.068969,0,0.021285,0,0
6175,47.639595,-122.356112,3.900016488,1,3.164896654,4.238212926,5.148002745,4.779805038,0.000129,0,0,0,0,0.061801,0,0.132695,0,0,0,0.00309,0.007156,0,0.001734,0,0,0,0,0,0.005125,0,0.281691,0,0.029211,0,0.395062,0,0.000223,0.04207,0,0.016742,0,0
6176,47.616484,-122.333921,6.420133907,1,4.134977732,4.206134651,4.828254985,4.802449965,0,0,0.005309,0,0.000547,0.286727,0,0.077734,0,0,0,0,0.075172,0,0.001273,0,0,0,0.002402,0,0.013875,0.008656,0.234227,0,0,0,0.240504,0,0,0.030109,0.00218,0.017934,0,0
6177,47.616688,-122.334266,5.893563201,1,3.747287884,4.034845323,4.903461832,4.716830573,0,0,0,0,0,0.299906,0,0.16998,0,0,0,0,0.033957,0,0,0,0,0,0,0,0,0,0.213945,0,0.000598,0,0.248496,0,0,0.00332,0,0.029797,0,0
6178,47.616892,-122.33461,4.59647176,1,4.741920749,4.450179602,3.689043746,4.714026915,0,0,0,0,0,0.188625,0,0.083859,0,0,0,0.000137,0.060133,0,0,0,0,0,1.60E-05,0,0.003699,0,0.313121,0,0.003145,0,0.30991,0,2.30E-05,0.028141,0,0.005637,0,0
6179,47.64777,-122.353323,7.019841482,1,6.096836816,5.688554698,5.685694253,5.658859558,0,0,0,0,0,0.001363,0,0.009094,0,0,0,0.009562,0.000395,0,0.008922,0,0,1.20E-05,0,0,0.003035,0,0.424758,0,4.00E-06,0.013555,0.204434,0,0,0.324688,0,0.00018,0,0
618,47.623208,-122.338046,7.754569647,1,5.881009478,5.19233621,6.093202253,5.0938147,0,0,0,0,0,0.337531,0,0.056652,0,0,0,0,0.001738,0,0,0,0,0,0,0,0,0,0.329742,0,0.01207,0.000242,0.144109,0,0,0.08177,0,0.001242,0,0
6180,47.647769,-122.352923,5.661769919,1,5.047961631,4.715716,5.925078643,4.863267771,0,0,0,0,0,0.020172,0,0.04957,0,5.90E-05,0,0,0.005891,0,0.100848,0,0,0,0,0,0,0,0.33209,0,0,0.000238,0.253402,0,0,0.231695,0,0.004223,0,0
6181,47.647769,-122.352523,7.015540779,1,5.422519128,5.32483207,5.665622415,6.056763285,0.004629,0,0,0,0,0.115125,0,0.067375,0,0,0,0.000621,0.000941,0,0,0,0,0,0,0,0,0,0.339418,0,0,0.004102,0.25548,0,0.000164,0.173285,0,0,0,0
6182,47.647768,-122.352123,6.886993943,1,4.19150394,4.445731473,6.410287365,5.572377502,0.007504,0,0,0,0,0.10277,0,0.040074,0,0,0,0.029883,0.013059,0,0.00748,0,0,0,0,0,0.011871,0,0.278262,0,8.60E-05,0.000113,0.324691,0,7.40E-05,0.129527,0,0,0,0
6183,47.647768,-122.351723,4.631428533,1,4.540367706,4.304062016,4.577040037,5.12918392,0,0,0,0,0,0.152359,0,0.161988,0,0,0,0.000488,0.002938,0,0.009703,0,0,0,0,0,0,0,0.28525,0,0,0,0.343652,0,0,0.040191,8.60E-05,0,0,0
6184,47.642423,-122.363582,8.609451311,1,7.327281032,6.316818137,5.685696609,6.010610766,0,0,0,0,0,0.017562,0,0.049566,0,0,0,0.061297,0,0,0.001152,0,0,0,0,0,0.025305,0,0.240777,0,0,8.60E-05,0.16984,0,0,0.428531,0,0.005402,0,0
6185,47.651649,-122.313392,5.716469597,1,5.967797191,5.315305848,5.638497888,3.745902347,0,0,0,0,0,0.687883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001785,0,0,0.065258,0,0,0,0,0,0,0.130805,0,0
6186,47.625239,-122.308263,7.779910758,1,6.088272239,5.52193094,6.335551483,6.324836094,0,0,0,0,0,0.125461,0,0.075605,0,0,0,0.076586,0,0,0.010426,0,0,0,0,0,0.009387,0,0.214168,0,0.000305,0.004922,0.22432,0,0.00082,0.258,0,0,0,0
6187,47.625237,-122.307863,8.069194777,1,5.186707776,5.079707682,6.643925354,6.133324707,0,0,0,0,0,0.178176,0,0.110578,0,0,0,0.059812,0,0,0.010699,0,0,0,0,0,0.0175,0,0.199309,0,0.002828,0,0.194,0,0,0.20066,0,0.026438,0,0
6188,47.625235,-122.307463,6.516738625,1,4.444444444,5.550346885,5.81769769,6.065821256,0,0,0,0,0,0.068723,0,0.043656,0,0,0,0,0,0,0,0,0,0,0,0,0.000266,0,0.394375,0,0.011973,0,0.256348,0,0.000141,0.224188,0,0,0,0
6189,47.622354,-122.314666,5.719556089,1,4.278862624,4.110334132,4.764614013,5.300207039,0,0,0,0,0,0.210309,0,0.06141,0,0,0,0,0,0,0.01298,0,0,0.000195,0,0,0.005684,0,0.345902,0,0.00148,0,0.279719,0,0,0.08232,0,0,0,0
619,47.623206,-122.337646,6.814201991,1,5.983213429,5.18788448,6.079775298,5.823197032,0,0,0,0,0,0.376992,0,0.025762,0,0,0,0,0.001047,0,0,0,0,0,0.003281,0,0,0,0.324188,0,0.053879,0.001027,0.135375,0,0,0.068582,0,0,0,0
6190,47.622754,-122.31466,6.157560604,1,4.527806326,4.1646532,5.686039013,5.307971015,0,0,0,0,0,0.214164,0,0.101742,0,0,0,0,0,0,0.006324,0,0,0,0,0,0.022648,0,0.307086,0,0.016363,0,0.257848,0,0.000961,0.07152,0,0.000418,0,0
6191,47.626661,-122.342331,7.067213295,1,5.619504396,5.693877201,6.416879457,5.633410973,0,0,0,0,0,0.209367,0,0.000973,0,0,0,0,0,0,0,0,0,0,0,0,0.038355,0,0.356367,0,0.038727,6.60E-05,0.122996,0,4.00E-06,0.223617,0,0.009527,0,0
6192,47.653093,-122.325728,3.770420684,2,3.538312207,2.896878226,5.1622482,3.564095928,0,0,0,0,0,0.036727,0,0,0,0,0,0.000777,0.000973,0,0,0,0,2.30E-05,0,0.017414,0,0,0,0,0,0,0.483547,0,0,0.005551,0,0.001598,0,0
6193,47.616841,-122.315574,6.278363924,1,5.467625899,4.649404863,5.931346787,6.147558661,0,0,0,0,0,0.126797,0,0.091375,0,0,0,0,0.007488,0,0.108051,0,0,0,0,0,0.002211,0.001016,0.205273,0,0.005,0,0.301305,0,0,0.116926,0,0.019527,0,0
6194,47.617241,-122.31558,6.294312675,1,5.677172548,4.704956158,6.529256508,5.29589372,0,0,0,0,0,0.204277,0,0.004883,0,0,0,0.07348,0,0,0.103617,0,0,0,0,0,0.019883,0,0.245227,0,0.01584,0,0.222691,0,0,0.110102,0,0,0,0
6195,47.596654,-122.313656,4.692075313,1,4.23603974,4.024059031,5.05729158,4.902734645,0,0,0,0,0,0.071344,0,0.042422,0,0,0,0,0,0,0,0,0,0,0,0,0.005465,0,0.353758,0,0.00541,0.001965,0.358449,0,4.00E-06,0.09475,0.034191,0.011703,0,0
6196,47.596655,-122.313256,5.487890492,1,5.534429599,3.433821364,6.17040755,3.882850242,0.000262,0,0,0,0,0.020637,0,0.022629,0,0,0,0.006969,0.003961,0,0,0,0,0,0.00043,0,0,0,0.28043,0,0.041707,0.000434,0.309699,0,0,0.153066,0,0.011562,0,0
6197,47.596674,-122.324665,7.177041097,1,5.422519128,4.813834028,6.118585719,5.613569703,0,0,0,0,0,0.090078,0,0.122113,0,0,0,0,0,0,0.000934,0,0,0,0,0,0.03541,0,0.30973,0,0.008559,0,0.239141,0,0.000227,0.176617,0,0.017188,0,0
6198,47.596673,-122.324265,7.482251196,1,6.131095124,5.411551192,6.34963712,6.151009317,0,0,0,0,0,0.101453,0,0.134176,0,0,0,0,0.012836,0,0.002684,0,0,0,0,0,0.002316,0,0.302871,0,0.006176,0,0.205027,0,0.00118,0.23127,0,0,0,0
6199,47.643638,-122.358225,7.388102162,1,6.242434624,6.132153613,6.889870742,6.267900276,0,0,0,0,0,0.077367,0,0.000188,0,0,0,0,0.009574,0,0.192312,0,0,0,0,0,0.008039,8.00E-06,0.098781,0,0.007168,0,0.144203,0,0,0.311406,0,0.005992,0,0
62,47.62163,-122.326583,7.571396152,1,4.684252598,5.304309955,6.58347221,6.057410283,0,0,0,0,0,0.202133,0,0.109121,0,0,0,0,0.00341,0,0.000102,0,0,0,0,0,0.00068,0,0.289699,0,0.007879,0,0.190289,0,0.000156,0.195184,0,0.001348,0,0
620,47.623205,-122.337246,6.474670143,1,5.150165582,5.785460685,5.597301274,5.812845066,0,0,0,0,0,0.41793,0,0.002488,0,0,0,0,0,0,0,0,0,0,0.000414,0,0,0,0.35202,0,0.061188,0.000621,0.102184,0,0.000957,0.049523,0,0,0,0
6200,47.592505,-122.322489,4.348328826,1,5.177572228,3.294087039,5.813381014,4.575138026,0,0,0,0,0.0075,0.092121,0,0,0,0,0.03834,0.053375,2.70E-05,0,0,0,0,0,0,0,0.004316,0.001047,0.3485,0,0,0,0.28866,0,0,0.064852,0,0.101262,0,0
6201,47.592106,-122.322472,5.039946296,1,3.194587187,2.925047597,5.397746123,4.070263975,0,0,0,0,0.221449,0,0,0.03984,0,0,3.90E-05,0.030621,0.036281,0,0.001273,0,0,0,0,0,0,0.000883,0.38532,0,0.001777,0.00584,0.20368,0,5.50E-05,0.07243,0,0,0,0
6202,47.615673,-122.315555,8.25988354,1,7.20566404,6.469586789,5.499485413,6.615769496,0.003414,0,0,0,0,0.074887,0,0.014902,0,0,0,0.012875,0.010168,0,0.009398,0,0,0,1.20E-05,0,0,0,0.308867,0,0.086012,0,0.107211,0,0,0.354012,0,0.004047,0,0
6203,47.616073,-122.315561,8.886086692,1,7.500856458,6.577000129,5.725983187,5.860507246,0,0,0,0,0,0.009418,0,0.056785,0,0,0,0.130172,0,0,0.006438,0,0,0,0,0,0.027215,0,0.193656,0,0.001086,0.002965,0.118879,0,0,0.432625,0,0.016688,0,0
6204,47.598355,-122.327271,4.177106452,1,4.775037113,4.269300743,4.529834714,4.862405107,0,0.016656,0,0,0,0.159324,0,0.176715,0,0,0,0,0,0,0,0,0,0,0.001398,0,0,0,0.291359,0,8.20E-05,0.00025,0.340051,0,0,0.014164,0,0,0,0
6205,47.598355,-122.326871,6.31923275,1,5.572684709,4.514618241,5.388833048,5.094677364,0,0,0,0,0,0.239895,0,0.177367,0,0,0,0,0,0,0,0,0,0.003266,0,0,0,0,0.28534,0,0.002289,0,0.235637,0,0,0.056207,0,0,0,0
6206,47.644489,-122.320462,8.970967988,1,7.008678771,6.952508503,6.562250371,6.411102484,0,0,0,0,0,0.000137,0,0.002145,0,0,0,0.35782,0.005336,0,0.013676,0,0,0,0.00148,0,0.016312,0,0,0,0.079422,0,0.003102,0,0,0.50375,0,0,0,0
6207,47.644488,-122.320062,8.848910549,1,7.540824483,7.117334189,5.71122842,6.136775362,0,0,0,0,0,0.034684,0,0.073043,0,0,0,0.066484,0.001207,0,0,0,0,0,0,0,0.082918,0,0.254434,0,0.000133,0,0.032875,0,0,0.45375,0,0.000473,0,0
6208,47.626083,-122.314206,8.167062623,1,6.856229302,6.12045373,5.053987859,5.642037612,0,0,0,0,0,0.010668,0,0.13002,0,0,0,0.064793,0.001547,0,0.004168,0,0,0,0,0,0.059234,0,0.186879,0,0.005785,0,0.203016,0,0,0.32207,0,0.000551,0,0
6209,47.62608,-122.313806,8.059615221,1,6.735754254,6.081454957,5.988192182,5.572808834,0,0,0,0,0.000777,0.020691,0,0.128246,0,0,0,0.010918,0.000113,0,0.095633,0,0,0,0.000227,0,0.053832,0,0.165418,0,0.000488,0,0.162355,0,0.000332,0.360953,0,1.60E-05,0,0
621,47.645615,-122.317074,4.265027886,1,5.314605458,5.346445634,5.48983369,4.764277088,0,0,0,0,0,0.023188,0,0.008617,0,0,0,0,0.012719,0,0.165234,0,0,0,0.000137,0,0.020195,0,0.034059,0,0.103465,0,0.342219,0,0.001094,0.198266,0,0,0,0
6210,47.626077,-122.313406,7.983670891,1,6.825396826,5.77775972,5.627619058,6.280624569,0,0,0,0,0,0.113312,0,0.082562,0,0,0,0.017844,0,0,0.076715,0,0,0,0,0,0.057016,0,0.219609,0,0,0,0.135133,0,0,0.293488,0,0.001039,0,0
6211,47.626074,-122.313006,8.587452624,1,7.382094325,6.559764315,6.195008381,5.709325397,0,0,0,0,0,0.01618,0,0.060199,0,0,0,0,0,0,0.052367,0,0,0,0,0,0.013176,0,0.230527,0,0.020113,0,0.138551,0,0,0.427422,0,0.037711,0,0
6212,47.626071,-122.312606,9.511341219,1,5.589242891,5.513386122,6.201517649,6.183790545,0,0,0,0,0,0.075496,0,0.005336,0,0,0,0.249465,0,0,0,0,0,0,0,0,0.023738,0,0.151574,0,0,0,0.222805,0,0,0.269461,0,0.002125,0,0
6213,47.592836,-122.30742,6.826183493,1,5.231243577,4.697659971,5.741888375,5.445350242,0.00666,0,0,0,0,0.159637,0,0.047676,0,0,0,0.019441,0,0,0.015797,0,0.002914,0,0,0,0.016488,0,0.245383,0,0.031711,0,0.288504,0,0.000121,0.113887,0,0.009734,0,0
6214,47.615257,-122.317759,5.797738408,1,5.319744205,5.289827388,5.735426878,5.773378192,0,0,0,0,0,0.376797,0,0.002281,0,0,0,0,0.002246,0,0,0,0,0,0.001148,0,0,0,0.30432,0,0.101582,0.000188,0.154066,0,0.004539,0.045965,0.00018,0.001891,0,0
6215,47.61526,-122.317359,6.081762803,1,6.041452552,5.095937061,5.511804833,5.461309524,0,0,0,0,0,0.313277,0,0.021871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285016,0,0.121648,0.004871,0.173629,0,0.010723,0.058062,0,0.010609,0,0
6216,47.650427,-122.359092,6.393216327,1,4.444444444,4.921123819,6.120798122,5.871721877,0,0,0,0,0,0.078711,0,0.023781,0,0,0,0.000875,0.002918,0,0.049816,0,0,0,0,0,0.007176,0,0.345117,0,0.003012,0.008273,0.257465,0,0.003621,0.219234,0,0,0,0
6217,47.650425,-122.359492,4.179554382,1,4.32853717,3.307034903,4.584320824,4.315260524,0,0,0,0,0,0.019125,0,0.008512,0,0,0,0,0.001098,0,0.043059,0,0,0,0,0,0,0,0.391594,0,0.002574,5.90E-05,0.360457,0,0.004219,0.166023,0,0,0,0
6218,47.650423,-122.359892,8.449670607,1,7.178257394,6.452680111,6.073895802,5.930383023,0,0,0,0,0,0.027676,0,0.057039,0,0,0,0,0.006688,0,0.079445,0,0,0,0.00023,0,0.001223,0,0.329887,0,0.001117,0.004383,0.085301,0,4.00E-06,0.407008,0,0,0,0
6219,47.650421,-122.360292,8.378023466,1,7.298732443,6.988778176,6.012823684,6.383281573,0,0,0,0,0,0.007805,0,0.154289,0,0,0,0,0.0005,0,0.099094,0,0,5.10E-05,0,0,0,0,0.194797,0,0.024691,0,0.049664,0,0,0.468641,0,0.000469,0,0
