FID,Lat,Lng,Score,Q1,Q2,Q3,Q4,Q5,ashcan,awning,bicycle,booth,bridge,building,bulletin board,car,ceiling,chair,column,desk,earth,fence,fountain,grass,lake,lamp,minibike,mountain,person,pier,plant,railing,road,sculpture,sidewalk,signboard,sky,skyscraper,sofa,streetlight,tree,van,wall,water,windowpane
129,42.340923,-71.056862,5.367445106,1,4.317663662,3.488660627,6.510347604,5.635563919,0,0,0,0,0.004094,0.094418,0,0.08307,0,0,0,0,0,0,0,0.001793,0,0,0,0,0,0,0.00032,0,0.357969,0,0.011941,0.006031,0.356867,0,0,0,0.071148,0,0.012348,0,0
130,42.340923,-71.057236,4.956554255,1,2.383752356,2.72202666,5.051969107,4.087887448,0,0,0,0,0,0.04968,0,0.015879,0,0,0,0,0.000891,0.013477,0,0.000598,0,0,0,0,0,0,0,0,0.294473,0,0.112168,0,0.431023,0,0,0.000348,0.046883,0,0.032816,0,0
132,42.340923,-71.062492,4.353159149,1,3.46703301,4.618847019,6.563526582,5.414655666,0,0,0,0,0,0.359086,0,0.029074,0,0,0,0,0,0.007852,0,0,0,0,0,0,0,0,0,0,0.421039,0,0.000164,0.005082,0.173367,0,0,0,0,0,0.004336,0,0
133,42.340923,-71.062866,4.030211915,2,1.922672632,2.641237232,4.163112216,3.498405877,0,0,0,0,0,0.06443,0,0.001895,0,0,0,0,0,0.139105,0,0,0,0,0,0,0,0,0,0,0.32227,0,0,0,0.467555,0,0,0,0,0,0.004746,0,0
134,42.340923,-71.063614,5.444042128,1,3.882264059,4.08534826,3.818353206,5.047424432,0,0,0,0,0,0.017555,0,0.008148,0.167289,0,0,0,0.000105,0.019754,0,0,0,0,0,0,0,0,0,0,0.386328,0,0.034742,0.008508,0.251,0,0,0,0.001262,0,0.104711,0,0
135,42.340923,-71.063995,5.265201489,1,4.947211549,4.97403197,5.013134318,5.772357246,0,0,0,0,0.017453,0.15332,0,0.21227,0,0,0,0,0,0.00823,0,0,0,0,0,0,0,0,0,0,0.158879,0,0.006383,0.000434,0.388004,0,0,0.000242,0.022602,0,0.006504,0,0
136,42.340923,-71.064743,5.160080213,1,5.72113095,4.853713428,5.241666979,6.638210656,0,0,0,0,0.006012,0.148664,0,0.191246,0,0,0,0,0.013375,0.002281,0,0.000645,0,0,0,0,0,0,0.000398,0,0.153531,0,0.009672,0,0.349957,0,0,2.30E-05,0.08466,0,0.024344,0,0
138,42.340923,-71.067368,4.720574255,1,3.193824756,3.483178487,5.559334291,4.735350915,0,0,0.005,0,0,0.250109,0,0.056434,0,0,0.00043,0,0,4.30E-05,0,0,0,0,0,0,0.001188,0,0,0,0.300336,0,0.066523,0.001676,0.28843,0,0,0.002551,0.02232,0,0,0,0
139,42.340923,-71.068123,5.448336809,1,6.21496438,7.391078539,5.901164526,5.839852483,0,0,0,0,0,0.299711,0,0.092953,0,0,0,0,0,0.006727,0,0.005262,0,0,0,0,0,0,0.024324,0.004875,0.175477,0,0.068766,0,0.016441,0,0,0,0.305465,0,0,0,0
140,42.340923,-71.068497,6.481229149,1,5.026767094,5.747590744,6.817078454,5.785046356,0,0,0,0,0,0.425953,0,0.147148,0,0,0,0,0,4.00E-06,0,0.00898,0,0,0,0,0,0,0.003203,0.006887,0.22725,0,0.024363,0,0.131371,0,0,0,0.024066,0,0.000773,0,0
141,42.340923,-71.069244,5.573251277,1,4.302713626,4.269144209,6.44513262,5.040511411,0,0,0,0,0,0.333164,0,0.022,0,0,0,0,0,0.00143,0,0.00107,0,0,0,0,0,0,0.014246,0.000332,0.321945,0,0.061945,0.00175,0.237391,0,0,0.000109,0.004426,0,0.000191,0,0
144,42.340923,-71.070747,5.11625,1,5.445448463,3.675630446,5.047959482,5.259046054,0,0,0,0,0,0.144625,0,0.009848,0,0,0,0,0,0,0,0,0,0,0,0,0.001129,0,0.001203,0,0.388793,0,0.048543,0.000949,0.304953,0,0,0.004746,0.091422,0,0.001715,0,0
145,42.340923,-71.071495,5.363087447,1,5.364169877,5.172831669,5.862515758,6.418561853,0,0,0,0,0,0.210918,0,0.067719,0,0,0,0,0,0.00873,0,0.001199,0,0,0,0,0,0,0,0.014766,0.280602,0,0.039215,0,0.180816,0,0,0,0.193348,0,9.80E-05,0,0
146,42.340923,-71.071877,5.18249234,1,6.213648164,5.722199781,6.106125266,6.194678527,0,0,0,0,0,0.360477,0,0.099586,0,0,0,0,0,0.003598,0,0.000102,0,0,0,0,0,0,0,0.002312,0.239098,0,0.038594,0,0.137051,0,0,0.003051,0.104832,0,0,0,0
147,42.340923,-71.072624,5.422060213,1,4.332966137,4.698770846,6.0590525,5.975411837,0,0,0,0,0,0.114117,0,0.049633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361566,0,0.011789,0,0.272891,0,0,0,0.188387,0,0.001617,0,0
149,42.340923,-71.073753,4.535082128,1,6.184272516,6.339084771,5.524681523,4.00260741,0,0,0,0,0,0.637375,0,0.013707,0,0,0,0,0,0.00982,0,0,0,0,0,0,0,0,0,0.000461,0.114816,0,0.074129,0.002863,0.112117,0,0,0.001852,0.031996,0,0,0,0
150,42.340923,-71.074127,6.167128511,1,5.604922903,5.592648162,6.28956578,5.361704898,0,0,0,0,0,0.095176,0,0.025145,0,0,0,0,0,0.001613,0,0.000215,0,0,0,4.00E-06,0.001203,0,0,0,0.179082,0,0.237715,0,0.250223,0,0,0,0.209625,0,0,0,0
151,42.340923,-71.074875,7.378079362,1,6.544691965,7.6992325,5.545106484,5.996041069,0,0,0,0,0,0.033875,0,0.02152,0,0,0,0,0.01052,0.011703,0,0.003383,0,0,0,0,0.001922,0,0,0,0.003078,0,0.413,0,0.141211,0,0,0,0.359387,0,0,0,0
153,42.340923,-71.076004,7.863009787,1,7.017658731,6.653586473,5.937952084,5.680804353,0,0,0,0,0,0.409461,0,0.151824,0,0,0,0,0,0.000172,0,0,0,0,0,0,0,0,0,0,0.193848,0,0.007848,0,0.080406,0,0,0,0.144379,0,0,0,0
155,42.340923,-71.077126,6.939090638,1,5.539288225,4.328582145,5.425199227,5.969201204,0,0,0,0,0,0.188152,0,0.058934,0,0,0,0,0,0.000203,0,0,0,0,0,0,0,0,0.012125,0,0.339004,0,0.030441,0.00107,0.234219,0,0,5.50E-05,0.126852,0,4.00E-06,0,0
156,42.340923,-71.077499,6.536469149,1,4.199351788,5.062611807,6.37793384,6.233512924,0.003289,0,0,0,0,0.11743,0,0.103465,0,0,0,0,0,0,0,6.60E-05,0,0,0,0,6.20E-05,0,0.002867,0.003035,0.321008,0,0.024953,0.000406,0.248305,0,0,0,0.167785,0,0,0,0
157,42.340923,-71.078255,7.446455532,1,5.780609916,6.129897859,6.717275153,6.248900164,0.001363,0,0,0,0,0.41093,0,0.184027,0,0,0,0,0.000156,0.010027,0,0.000273,0,0,0,0,0,0,0.000414,0,0.172125,0,0.000578,0,0.137148,0,0,0,0.061207,0,0.014074,0,0
158,42.340923,-71.078629,7.825052766,1,7.362094446,6.825264008,6.889424314,6.057429493,0,0,1.20E-05,0,0,0.229391,0,0.035082,0,0,0,0,0.039023,0.081035,0,0.006199,0,0,0,0,0,0,0.000441,0,0.146176,0,0.063,0.00473,0.044004,0,0,0,0.336125,0,0,0,0
159,42.340923,-71.079376,7.461676596,1,7.402442191,7.251139708,6.624508111,6.45068447,0,0,0,0,0,0.104086,0,0.064148,0,0,0,0,0.02116,0.066453,0,0.000301,0,0,0,0,0,0,0.000402,0,0.241074,0,0.034418,0,0.061418,0,0,0.000887,0.405652,0,0,0,0
160,42.340923,-71.079758,6.644819574,1,5.901156063,7.031854117,5.821614991,5.850554866,0,0.004238,0,0,0,0.313203,0,0.057914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0.25268,0,0.065039,0,0.067879,0,0,0.000621,0.217383,0,0,0,0
162,42.340923,-71.080879,7.133466809,1,5.995824059,6.274741762,5.909647322,5.859014033,0,0,0,0,0,0.273711,0,0.073414,0,0,0,0,0,0.016273,0,0,0,0,0,0,0,0,0,0.005242,0.262703,0,0.051934,0,0.095102,0,0,0,0.219652,0,0.001969,0,0
163,42.340923,-71.081635,6.867333191,1,4.508968709,3.567718853,5.336456617,5.272254236,0.000844,0.000688,0.001172,0,0,0.25307,0,0.025926,0,0,0,0,0,0,0,0,0,0,0,0,0.004906,0,0,0.001781,0.326766,0,0.06752,0.000469,0.229371,0,0,2.00E-05,0.087469,0,0,0,0
168,42.340923,-71.085381,6.173086383,1,3.769447695,3.522419066,6.054901788,4.926760473,0.001363,0,0,0,0,0.288949,0,0.058797,0,0,0,0,0,0.000871,0,0,0,0,0,0,2.30E-05,0,0.001008,0,0.270887,0,0.078039,0.004633,0.267512,0,0,0.006918,0.013172,0,0.000824,0,0
170,42.340923,-71.08651,6.871478298,1,4.566693612,4.256448728,6.681140982,5.457737601,0,0.003281,0.002273,0,0,0.356711,0,0.070262,0,0,0,0,0,0,0,0.009277,0,0,0,0,0,0,0.010355,0,0.288574,0,0.038672,0.00923,0.187,0,0,0.003926,0.011504,0,0.008895,0,0
172,42.340923,-71.087631,6.533300851,1,5.521496491,5.45732587,5.515122073,5.76580145,0,0.000293,0,0,0,0.27209,0,0.107562,0,0,0,0,0.002375,0.033273,0,0,0,0,0,0,8.60E-05,0,0,0.012582,0.24423,0,0.00477,0,0.160305,0,0,0.002637,0.148008,0.002914,0.00743,0,0
173,42.340923,-71.088387,5.40223383,1,6.114822101,5.242368284,5.708779446,6.158374047,0,0,0,0,0,0.200734,0,0.04793,0,0,0,0,0.000816,0.00793,0,0.001031,0,0,0.002051,0,0,0,0.000828,0.084473,0.20766,0,0.021258,0.00032,0.215641,0,0,0,0.158902,0,0.050426,0,0
174,42.340923,-71.08876,4.770512766,1,6.816216247,6.053436436,6.148274762,6.082463897,0,0,0,0,0,0.31048,0,0.068035,0,0,0,0,0,0.002543,0,0,0,0,0,0,0,0,0.001738,0,0.242531,0,0.001371,0,0.103109,0,0,0,0.142188,0.001824,0,0,0
175,42.340923,-71.089508,6.386866383,1,5.111458915,5.403370073,6.699822181,5.501107594,0,0,0,0,0,0.433258,0,0.137059,0,0,0,0,0,0,0,0.000398,0,0,0,0,0.000188,0,0.001512,0.013555,0.246105,0,0.016504,0,0.136762,0,0,4.70E-05,0.012742,0,0,0,0
176,42.340923,-71.08989,6.721871915,1,5.054918732,4.807548041,7.188683271,6.179763974,0,0,0,0,0,0.138855,0,0.000188,0,0,0,0,0,0,0,0.000195,0,0,0,0,0,0,0.007586,0,0.308926,0,0.089258,0,0.241078,0,0,0,0.205547,0,0.008367,0,0
177,42.340923,-71.090637,6.664718085,1,6.446840357,5.480408564,6.071260483,5.761477673,0,0,0,0,0,0.344652,0,0,0,0,0,0,0.040512,0.024473,0,0,0,0,0,0,0,0,0.008883,0,0.317504,0,0.013219,0,0.115289,0,0,0,0.122727,0,0.012742,0,0
178,42.340923,-71.091011,6.474323191,1,5.933194187,5.769230769,6.303783772,5.949981329,0,0.002785,0.000504,0,0,0.273301,0,0.07241,0,0,0,0,0,0.000852,0,0.006391,0,0,0,0,0,0,0.024363,0.000242,0.278301,0,0.038426,0.002652,0.102688,0,0,0.001004,0.195258,0,0,0,0
179,42.340923,-71.091766,7.275514043,1,5.650271157,6.021409198,6.389506371,6.079717025,0,0,0,0,0,0.041945,0,0.077613,0,0,0,0,0,0,0,0.142488,0,0,0,0,0.000121,0,0.000711,0,0.230633,0,0.005594,0.000457,0.195641,0,0,8.00E-06,0.304762,0,2.70E-05,0,0
180,42.340923,-71.09214,7.081294468,1,6.542653342,6.064977783,5.169207203,6.415820955,0,0,0,0,0,0.08893,0,0.005172,0,0,0,0,0,0,0,0.199668,0,0,0.004035,0,3.50E-05,0,0,0,0.233852,0,0.012957,0,0.10541,0,0,0.000988,0.346789,0,0,0,0
181,42.340923,-71.092888,7.465054468,1,7.035905952,7.010502626,6.36309075,6.595043199,0,0,0,0,0,0.042648,0,0.013793,0,0,0,0,0.001164,0.000141,0,0.12059,0,0,0,0,0,0,0.033672,0,0.307949,0,0.004898,0,0.028305,0,0,0,0.444762,0,0.002078,0,0
182,42.340923,-71.093262,4.767738936,1,6.988881064,7.029257314,5.841918831,6.405606634,0,0,0,0,0,0.000379,0,0.073887,0,0,0,0,0.039363,0,0,0.111043,0,0,0,0,0,0,0,0,0.220512,0,0.00098,0,0.08277,0,0,0,0.469367,0,0,0,0
184,42.340923,-71.094391,7.058938936,1,7.192478391,6.529805528,5.680243864,6.285426076,0,0,0,0,0,0.00766,0,0.076559,0,0,0,0,0.000852,0.020961,0,0.089023,0,0,0,0,0.000203,0,0,0,0.265672,0,0,0.007184,0.11527,0,0,0,0.415168,0,0,0,0
185,42.340923,-71.097389,5.165685745,1,5.500065146,5.857233539,6.36551986,5.783696471,0,0,0,0,0,0.027242,0,0.015898,0,0,0,0,0,0,0,0.189297,0,0,0,0,0,0,0,0,0.246336,0,0.001578,0,0.257918,0,0,0,0.260531,0,0.00116,0,0
186,42.340923,-71.097771,6.34908234,1,5.021599301,5.358935888,5.892495932,6.177578082,0,0,0,0,0,0.03959,0,0.026109,0,0,0,0,0.02223,0,0,0.128926,0,0,0,0,3.50E-05,0,0.006375,0,0.264207,0,0.005039,0,0.237703,0,0,0,0.268574,0,0.00109,0,0
187,42.340923,-71.098518,6.549281702,1,4.168209854,3.879912286,5.143171623,5.186754333,0,0,0,0,0,0.045926,0,0.004773,0,0,0,0,7.80E-05,0.014926,0,0.038379,0,0,0,8.00E-06,0,0,1.60E-05,0,0.361129,0,0.035426,0.005438,0.344051,0,0,0.001629,0.139141,0,0.001547,0,0
189,42.340923,-71.099648,6.224405745,1,5.967275227,5.329793987,4.227569843,6.009014182,0,0,0,0,0,0.040426,0,0.003156,0,0,0,0,0,0.018047,0,0.023449,0,0,0,0,0,0,0.002023,0.011074,0.363219,0,0.032766,0.002219,0.171172,0,0,0.000602,0.33084,0,4.00E-06,0,0
190,42.340923,-71.100021,7.005338085,1,5.906136288,5.349991344,7.672674721,6.420223054,0,0,0.002219,0,0,0.119055,0,0.030699,0,0,0,0,0.003684,0.005668,0,0.063562,0,0,0,0,0,0,0.007109,0,0.315113,0,0.013105,0,0.18525,0,0,0.00502,0.247984,0,0,0,0
191,42.340923,-71.100769,5.934090638,1,6.16820987,4.881701195,5.798322618,6.103059998,0,0,0,0,0,0.068109,0,0.00425,0,0,0,0,0.018531,0.013359,0,0.086117,0,0,0,0,0,0,0,0.008461,0.289758,0,0.017004,5.90E-05,0.240828,0,0,0,0.239305,0,0,0,0
193,42.340923,-71.101898,6.165525532,1,6.365768618,6.99117087,6.73575115,6.238163615,0,0,0,0,0,0.220656,0,0.002078,0,0,0,0,0.021121,0,0,0.075188,0,0,0,0,0,0,0.04766,0,0.291684,0,0.013555,0,0.038152,0,0,0.000152,0.285133,0,0,0,0
195,42.340923,-71.10527,6.473322128,1,5.610303183,6.195683536,6.266928291,6.223900241,0,0,0,0,0,0.198555,0,0.103023,0,0,0,0,0,0.00677,0,0.001625,0,0,0,0,0,0,0.034629,0.000172,0.23143,0,0.065598,6.20E-05,0.136164,0,0,0,0.221973,0,0,0,0
197,42.340923,-71.1064,5.230764468,1,3.670525694,3.522419066,6.801152199,4.90171823,0,0,0,0,0,0.266078,0,0.008168,0,0,0,0,0,0.013574,0,0.002258,0,0,0,0.000207,0,0,0.010809,0.033879,0.257492,0,0.133805,1.60E-05,0.258293,0,0,0,0.002055,0,0,0,0
198,42.340923,-71.106773,6.154445957,1,4.74943815,4.43735934,5.691118385,5.364760566,0,0,0,0,0,0.231074,0,0.026395,0,0,0,0,0.00077,0.002531,0,0.000617,0,0,0,0,0,0,0.006695,0.000129,0.302762,0,0.05768,0,0.27125,0,0,0,0.089105,0,0.004957,0,0
199,42.340923,-71.107529,5.110098723,1,5.718752486,4.734837556,5.266656924,5.986584001,0,0,0,0,0,0.264094,0,0.080492,0,0,0,0,0,0,0,3.10E-05,0,0,0,0,0,0,0.048504,0,0.255238,0,0.031242,0,0.176195,0,0,0.00025,0.143852,0,0,0,0
200,42.340923,-71.107903,3.499636596,1,6.316201295,6.292919384,7.054361763,6.15478643,0,0,0,0,0,0.197898,0,0.017973,0,0,0,0,0.007316,0.008996,0,0.002449,0,0,0,0,0,0,0.102023,0,0.251723,0,0.028508,0,0.109953,0,0,3.90E-05,0.271297,0,0.001824,0,0
202,42.340923,-71.109024,6.608547872,1,7.434238649,7.023486641,5.996327383,6.513551801,0,0,0,0,0,0.01818,0,0.083238,0,0,0,0,0.000383,0.032121,0,0.003559,0,0,0,0,0,0,0,0,0.223277,0,0.014488,0.000156,0.121645,0,0,0,0.502953,0,0,0,0
203,42.340923,-71.109779,6.369272553,1,6.886347085,5.780195049,5.171512279,6.201300988,0,0,0,0,0,0.066363,0,0.009141,0,0,0,0,0.040688,0.033555,0,0.001383,0,0,0,0,0,0,0.00027,0,0.288426,0,0.011816,0,0.149848,0,0,0,0.377289,0.015852,0,0,0
204,42.340923,-71.110901,6.479485745,1,6.612966061,6.087194876,6.207858522,6.119435754,0,0,0,0,0,0.198316,0,0.002039,0,0,0,0,0.009652,0.012703,0,0.007188,0,0,0,0,0.001078,0,0.023738,0,0.254078,0,0.090262,0,0.117602,0,0,0.000188,0.281852,0,0.000352,0,0
205,42.340923,-71.111275,5.831713191,1,5.684494022,5.180622078,6.708362233,5.957208286,0.001602,0,0,0,0,0.155656,0,0.016312,0,0,0,0,0.006504,0.021086,0,0.00052,0,0,0,0,0.000621,0,0.022133,0,0.26375,0,0.075328,0,0.186961,0,0,0,0.249504,0,2.00E-05,0,0
206,42.340923,-71.112404,7.649955319,1,5.737828657,6.163367765,5.968202973,5.637673211,0,0,0,0,0,0.005625,0,0.001832,0,0,4.00E-06,0,0,0,0,0.095859,0,0,0,0,0.000203,0,0.000488,0,0.205469,0,0.097145,0.005078,0.206906,0,0,0.001965,0.332945,0,0.043816,0,0
207,42.340923,-71.113152,5.648657234,1,5.939775173,5.90599573,6.609193725,5.965497341,0,0,0,0,0,0.03607,0,0.00041,0,0,0,0,0,0.000309,0,0.087223,0,0,0,0,0.006102,0,0.042047,0,0.21457,0,0.115746,0,0.223277,0,0,0,0.249855,0,0.004539,0,0
209,42.340923,-71.114281,7.227659787,1,7.13471369,6.902879566,5.580315502,5.775767156,0,0,0,0,0,0.325578,0,0.110234,0,0,0,0,0,0,0,0.03975,0,0,0,0,0,0,0.035422,0,0.190703,0,0.037637,0,0.077258,0,0,0,0.183418,0,0,0,0
210,42.340923,-71.114655,4.773881702,1,7.13471369,6.902879566,5.580315502,5.775767156,0,0,0,0,0,0.325578,0,0.110234,0,0,0,0,0,0,0,0.03975,0,0,0,0,0,0,0.035422,0,0.190703,0,0.037637,0,0.077258,0,0,0,0.183418,0,0,0,0
211,42.340923,-71.115402,6.499208511,1,5.396085904,4.993363725,7.430478795,6.443660134,0.00991,0,0,0,0,0.137086,0,0.006305,0,0,0,0,0,0,0,0.055184,0,0,0,0,0,0,0.034309,0,0.257363,0,0.069227,0,0.185883,0,0,0.00027,0.211754,0,0,0,0
212,42.340923,-71.115784,6.29036234,1,6.489917459,5.954469387,7.074470471,6.340489052,0,0,0,0,0,0.115852,0,0.045801,0,0,0,0,0,8.00E-06,0,0.04616,0,0,0.000379,0,0.009496,0,0.039352,0,0.21973,0,0.079293,0,0.147523,0,0,2.00E-05,0.290074,0,0,0,0
213,42.340923,-71.116531,6.541613617,1,5.6649604,4.741185296,6.195242701,5.711269023,0,0,0,0,0,0.288094,0,0.002188,0,0,0,0,0,0,0,0.002824,0,0,0,0,0,0,0.099477,0,0.268906,0,0.057523,0.000758,0.181797,0,0,0,0.068957,0.029477,0,0,0
214,42.340923,-71.116905,6.590485319,1,5.209732425,3.955508108,5.776432141,5.610876003,0,0,0,0,0,0.219809,0,0.008672,0,0,0,0,0,0.020703,0,0.000395,0,0,0,0,0,0,0.018949,0,0.350574,0,0.061543,9.80E-05,0.204977,0,0,0,0.114164,0,4.00E-06,0,0
215,42.340923,-71.117661,5.650724894,1,5.741276961,5.955912055,6.403761816,6.260490858,0,0,0,0,0,0.224074,0,0.018211,0,0,0,0,0,0,0,0.033922,0,0,0,0,0,0,0.017801,0,0.258449,0,0.079801,0.001664,0.11082,0,0,0,0.233,0,0.022258,0,0
216,42.340923,-71.118034,6.693271915,1,5.107414773,5.724796584,6.161810512,6.147350397,0.000348,0,0,0,0,0.230324,0,0.016238,0,0,0,0,0.00134,0.005305,0,0.013773,0,0,0,0,0,0,0.013637,0,0.291543,0,0.074039,0,0.143863,0,0,0.001688,0.191695,0,0.010359,0,0
218,42.340923,-71.119156,7.483955532,1,7.214554485,6.294362052,6.750053988,6.817275131,0.02602,0,0,0,0,0.140164,0,0.003098,0,0,0,0,0.024297,0.036457,0,0.00025,0,0,0,0,0,0,0.00902,0,0.301094,0,0.049207,0.000141,0.065891,0,0,0.000137,0.336293,0,0,0,0
220,42.341248,-71.045418,3.855179787,1,3.534118931,3.760459346,5.275602367,4.931746026,0,0,0,0,0,0.122395,0,0.024008,0,0,0,0,0.006574,0.016977,0,0.00352,0,0,0,0,0.000484,0,0,0,0.36202,0,0.000902,0.00123,0.398336,0,0,2.00E-05,0.00284,0,0.056508,0,0
221,42.341248,-71.047295,4.78831766,2,4.04254719,2.126204628,5.061747472,3.188422422,0,0,0,0,0,0.029305,0,0.00268,0,0,0,0,0.002316,0.021211,0,0.000316,0,0,0,0,0,0,0.026758,0,0.362574,0,0.037156,0,0.446266,0,0,0.001273,0.06134,0,0.008516,0,0
222,42.341248,-71.047668,3.955240426,1,3.258052479,3.560794045,5.041262098,5.402944651,5.50E-05,0,0,0,0,0.108504,0,0.021617,0,0,0,0,0,0.001176,0,0,0,0,0,0,0,0,0.008711,0,0.334305,0,0.079191,0.007836,0.378965,0,0,0.003133,0.041469,0,0.001355,0,0
223,42.341248,-71.048416,4.608690426,1,2.118178015,4.132090715,4.683346332,5.070777087,0,0,0,0,0,0.075,0,0.095035,0,0,0,0,0.00034,0.075051,0,0.004695,0,0,0,0,4.00E-06,0,4.30E-05,0,0.216141,0,0.042402,0,0.406645,0,0,0.00425,0.040898,0.005148,0.030438,0,0
225,42.341248,-71.049545,5.314412128,1,3.200460539,3.514628657,5.695875609,4.987595548,0,0,0,0,0,0.273531,0,0.004867,0,0,0,0,0.005852,0.016816,0,0,0,0,0,0,0,0,0,0,0.346551,0,0.037445,0,0.297492,0,0,2.30E-05,0.009367,0,0.006082,0,0
226,42.341248,-71.049919,5.163032128,1,5.128956336,3.870102141,6.173474377,5.76529208,0,0,0,0,0,0.408375,0,0.089422,0,0,0,0,0,0,0,0,0,0,0,0,0.000277,0,0,0,0.25291,0,0.018953,0.000934,0.216312,0,0,0,0.012816,0,0,0,0
228,42.341248,-71.051048,5.217986809,1,4.910850984,4.679439091,6.231876063,6.088400399,0,0,0,0,0,0.373441,0,0.024105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265039,0,0.074219,0,0.193988,0,0,0,0.069207,0,0,0,0
229,42.341248,-71.051796,5.441385319,1,6.302870333,5.508973397,5.884010069,6.218448279,0,0.012031,0,0,0,0.402863,0,0.007965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003262,0,0.214004,0,0.063434,0,0.19725,0,0,0,0.099191,0,0,0,0
230,42.341248,-71.05217,7.37432234,1,6.25322984,6.270413757,6.779743112,6.187328873,0,0.010195,0,0,0,0.222672,0,0.100008,0,0,0,0,0,0,0,0,0,0,0.00052,0,0,0,0.001754,0,0.24348,0,0.033898,0,0.118465,0,0,0,0.268895,0,0,0,0
232,42.341248,-71.053299,6.156497234,1,4.988722167,4.43735934,5.578710434,5.682287585,0,0,0,0,0,0.236652,0,0.067777,0,0,0,0,0,8.00E-06,0,0,0,0,0,0,0,0,0,0,0.29566,0,0.039969,0,0.26673,0,0,0,0.093,0,0,0,0
233,42.341248,-71.054047,5.755854681,1,4.277058038,5.969473137,2.664583725,6.00632388,0,0,0,0,0.000195,0,0,0,0,0,0,0,0.004574,0.003109,0,0,0,0,0,0.144496,0,0,0,0.04559,0.283547,0,0,0.000684,0.143973,0,0,0,0.239242,0,0.13459,0,0
236,42.341248,-71.05555,5.472051277,1,5.223176979,5.884644238,4.733293703,5.76591319,0,0,0,0,0,0.345727,0,0,0,0,0,0,0.098551,0.109273,0,0.008516,0,0,0,0,0,0,0.003418,0,0.15884,0,0.012648,0,0.187496,0,0,0,0.072613,0,0.002586,0,0
237,42.341248,-71.056297,6.747022979,1,6.493040057,5.688729875,5.936659411,5.460283159,0,0,0,0,0,0.46468,0,0.080445,0,0,0,0,0,0.00798,0,0,0,0,0,0,0,0,0,0,0.201605,0,0.055195,0,0.114969,0,0,0,0,0,0,0,0
242,42.341248,-71.063057,4.07151383,2,1.83972993,2.43205032,3.373698626,2.82012705,0,0,0,0,0,0.022777,0,0.024977,0,0,0,0,0.011828,0.087289,0,0,0,0,0,0.000367,0,0,0,0,0.355578,0,0,0,0.479508,0,0,0,0.004145,0.002234,0,0,0
244,42.341248,-71.064178,5.176179787,1,2.864553802,4.105545617,4.358303884,6.08982451,0,0,0,0,0.010457,0.084934,0,0.168406,0,0,0,0,0.001824,0.028652,0,5.10E-05,0,0,0,0,0,0,0,0.000691,0.149672,0,0.024105,0.001703,0.417383,0,0,0.000492,0.07477,0,0.0355,0.001359,0
245,42.341248,-71.064552,5.085586809,1,5.72113095,4.853713428,5.241666979,6.638210656,0,0,0,0,0.006012,0.148664,0,0.191246,0,0,0,0,0.013375,0.002281,0,0.000645,0,0,0,0,0,0,0.000398,0,0.153531,0,0.009672,0,0.349957,0,0,2.30E-05,0.08466,0,0.024344,0,0
246,42.341248,-71.065308,5.917428936,1,5.404293244,4.549310404,5.441745432,6.494831771,0,0,0,0,0.003926,0.15857,0,0.120887,0,0,0,0,0,0.044453,0,0.00877,0,0,0,0,0,0,0,0.000375,0.18748,0,0.06525,0.000695,0.263676,0,0,0.00034,0.143859,0,0.001719,0,0
249,42.341248,-71.066811,6.249982553,1,7.761804927,5.695654683,6.328862306,5.923503672,0,0,0,0,0,0.334387,0,0.113578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268352,0,0.02816,0,0.10673,0,0,0,0.139137,0,0.006141,0,0
250,42.341248,-71.067558,5.392876383,1,4.285365423,3.718333429,6.430187797,5.155793634,0,0,0.002418,0,0,0.276105,0,0.085727,0,0,0,0,0,0.007344,0,0,0,0,0,0,0,0,0,0,0.27977,0,0.067375,1.20E-05,0.255707,0,0,0,0.025543,0,0,0,0
252,42.341248,-71.068687,5.866977234,1,6.192328093,5.816550291,5.830040239,5.879514242,0,0,0,0,0,0.265188,0,0.09152,0,0,0,0,0,2.00E-05,0,0,0,0,0,0,0.00016,0,0.022828,0.022898,0.169172,0,0.071797,0,0.117414,0,0,0,0.236625,0,0.002379,0,0
253,42.341248,-71.069061,5.101792766,1,4.302713626,4.269144209,6.44513262,5.040511411,0,0,0,0,0,0.333164,0,0.022,0,0,0,0,0,0.00143,0,0.00107,0,0,0,0,0,0,0.014246,0.000332,0.321945,0,0.061945,0.00175,0.237391,0,0,0.000109,0.004426,0,0.000191,0,0
254,42.341248,-71.069809,5.338574681,1,3.485905698,3.565987651,5.626314531,4.935720684,0,0,0,0,0,0.215098,0,0.04148,0,0,0,0,0,0.000137,0,0,0,0,0,0,0.00184,0,0.028219,0.004262,0.317785,0.002105,0.044027,0.003047,0.309699,0,0,0.019883,0.007656,0,0.004762,0,0
